"district_no","accumulation_period","Year","stations_rain","stations_temp","Y_t","IR_t","IT_t","prediction"
3157,"3:5",2017,2014,662,87.6529411764706,111.6,10.2336956521739,86.0738323849586
3157,"3:5",2018,2014,662,74.3647058823529,72.2,10.7923913043478,79.1826566860741
3157,"3:5",2019,2014,662,80.5764705882353,122.2,9.76086956521739,88.3667910541789
3157,"3:5",2020,2014,662,85.5882352941176,75.4,9.59565217391304,80.4018113632357
3157,"3:5",2021,2014,662,80.9,139.1,8.16086956521739,85.6401402272876
3158,"3:7",2006,4651,662,79.2683823529412,277.4,12.7522875816993,74.3048921223817
3158,"3:7",2007,4651,662,71.3238235294118,508.2,13.8980392156863,72.952795361095
3158,"3:7",2008,4651,662,97.2792647058823,378.2,12.8607843137255,91.2642131666648
3158,"3:7",2009,4651,662,87.4347058823529,302.2,13.1980392156863,82.5485914503253
3158,"3:7",2010,4651,662,81.0901470588235,323.9,12.6124183006536,84.0719754661326
3158,"3:7",2011,4651,662,72.0455882352941,279.3,13.0986928104575,77.3075892918564
3158,"3:7",2012,4651,662,74.2010294117647,271.6,12.7947712418301,73.0967494006503
3158,"3:7",2013,4651,662,84.9564705882353,331.2,11.2529411764706,85.0778317875129
3158,"3:7",2014,4651,662,88.7119117647059,442.8,13.5816993464052,87.3274464372762
3158,"3:7",2015,4651,662,88.2673529411765,328.3,12.2666666666667,84.3054092227256
3158,"3:7",2016,4651,662,86.1227941176471,336.7,13.0261437908497,87.1110739495731
3158,"3:7",2017,4651,662,85.8782352941177,482.4,13.2588235294118,84.9423752072925
3158,"3:7",2018,4651,662,71.6336764705882,197.4,14.2483660130719,71.9216143825451
3158,"3:7",2019,4651,662,89.5891176470588,329.9,13.743137254902,88.8793548850657
3158,"3:7",2020,4651,662,79.7445588235294,306.8,12.8274509803922,81.4913905239609
3158,"3:7",2021,4651,662,77.1,347.1,12.6934640522876,88.0437561684707
3159,"3:7",2006,4651,1691,78.0038443931824,277.4,12.0183006535948,75.3622119494338
3159,"3:7",2007,4651,1691,70.2262411053869,508.2,13,72.2640107410949
3159,"3:7",2008,4651,1691,86.9731722907714,378.2,12.1862745098039,83.2849852136036
3159,"3:7",2009,4651,1691,83.8634497935631,302.2,12.4287581699346,80.743030582391
3159,"3:7",2010,4651,1691,79.921837974583,323.9,11.9934640522876,81.3299763356555
3159,"3:7",2011,4651,1691,78.8006009892285,279.3,12.3823529411765,76.7251231244732
3159,"3:7",2012,4651,1691,70.2748769492621,271.6,12.4464052287582,75.5135080344219
3159,"3:7",2013,4651,1691,86.9684887916618,331.2,10.7359477124183,87.1577489118413
3159,"3:7",2014,4651,1691,90.0007057410703,442.8,13.0777777777778,88.0249879736629
3159,"3:7",2015,4651,1691,87.0063762925116,328.3,11.9764705882353,81.6128615948687
3159,"3:7",2016,4651,1691,82.6947450828838,336.7,12.4084967320261,84.1318026202672
3159,"3:7",2017,4651,1691,79.1102299547985,482.4,12.9385620915033,77.9730491616193
3159,"3:7",2018,4651,1691,69.4076724660988,197.4,13.8934640522876,68.8571908958869
3159,"3:7",2019,4651,1691,85.0051149773992,329.9,12.8980392156863,88.2142965900963
3159,"3:7",2020,4651,1691,79.4025574886996,306.8,12.0777777777778,79.8506585836853
3159,"3:7",2021,4651,1691,75.7,347.1,11.9013071895425,82.3144719781036
3241,"3:5",2006,2014,294,83.2323529411765,155.1,8.17282608695652,87.342899647317
3241,"3:5",2007,2014,294,76.5035294117647,243.3,11.1445652173913,77.7874440331962
3241,"3:5",2008,2014,294,92.9747058823529,150.9,9.50978260869565,90.9571233297732
3241,"3:5",2009,2014,294,86.6458823529412,103.8,10.9271739130435,84.5293431441413
3241,"3:5",2010,2014,294,81.0170588235294,121.1,8.50978260869565,83.7249072315962
3241,"3:5",2011,2014,294,81.2882352941176,76.4,10.8847826086957,80.360509075216
3241,"3:5",2012,2014,294,77.5594117647059,84.6,10.3913043478261,82.2341725170352
3241,"3:5",2013,2014,294,86.8305882352941,193.7,7.00760869565217,83.6957639518893
3241,"3:5",2014,2014,294,91.3017647058823,163.9,10.9576086956522,87.7198926500702
3241,"3:5",2015,2014,294,91.1729411764706,106.8,9.16521739130435,84.0923651387079
3241,"3:5",2016,2014,294,88.3441176470588,124,9.4304347826087,87.8103703678268
3241,"3:5",2017,2014,294,85.6152941176471,111.6,10.4,86.5575114053835
3241,"3:5",2018,2014,294,73.9864705882353,72.2,10.795652173913,79.6490588292214
3241,"3:5",2019,2014,294,83.8576470588235,122.2,9.68913043478261,87.9700762995218
3241,"3:5",2020,2014,294,87.2288235294118,75.4,9.83804347826087,79.4995281849092
3241,"3:5",2021,2014,294,80.7,139.1,8.07608695652174,84.3278577236095
3251,"3:10",2006,963,4063,75.3,488.1,13.8048979591837,75.8152967079179
3251,"3:10",2007,963,4063,67.16,508.5,13.5559183673469,75.0567437940053
3251,"3:10",2008,963,4063,82.22,462.9,13.1155102040816,76.9119193337502
3251,"3:10",2009,963,4063,78.78,384.3,13.7526530612245,74.201193236909
3251,"3:10",2010,963,4063,70.44,439,13.0918367346939,77.914488437793
3251,"3:10",2011,963,4063,72.1,407,13.7342857142857,74.5389258067611
3251,"3:10",2012,963,4063,76.96,379.1,13.4473469387755,75.9996694673881
3251,"3:10",2013,963,4063,87.72,377.5,12.5661224489796,89.4992662007703
3251,"3:10",2014,963,4063,83.58,522.8,14.190612244898,80.3875193589395
3251,"3:10",2015,963,4063,83.84,481.2,12.6742857142857,80.5219079270276
3251,"3:10",2016,963,4063,78.7,351.5,13.4375510204082,76.3416475031559
3251,"3:10",2017,963,4063,79.36,542.5,13.6563265306122,75.6022311876725
3251,"3:10",2018,963,4063,62.92,210.5,14.6465306122449,63.7305002616852
3251,"3:10",2019,963,4063,75.98,516.1,14.0759183673469,78.7210359965669
3251,"3:10",2020,963,4063,75.04,431.2,13.6469387755102,74.9143025735302
3251,"3:10",2021,963,4063,75.1,523.1,13.0861224489796,75.0433522061372
3252,"3:5",2006,294,4371,84.3720588235294,167.6,7.97826086956522,85.9360682271231
3252,"3:5",2007,294,4371,76.3605882352941,229.8,11.1130434782609,78.742233046034
3252,"3:5",2008,294,4371,94.3491176470588,164.5,9.15326086956522,92.0443004372012
3252,"3:5",2009,294,4371,85.9376470588235,117.6,10.6358695652174,81.8329649275524
3252,"3:5",2010,294,4371,82.0261764705883,152.7,8.14239130434783,84.8997598337895
3252,"3:5",2011,294,4371,80.7147058823529,78.5,10.675,80.2883155356609
3252,"3:5",2012,294,4371,74.0032352941177,103.9,10.3141304347826,83.7086390463717
3252,"3:5",2013,294,4371,88.9917647058824,240.9,6.8445652173913,87.2977858254727
3252,"3:5",2014,294,4371,89.6802941176471,176.7,10.7739130434783,82.4708369098901
3252,"3:5",2015,294,4371,93.6688235294118,128.5,8.86304347826087,86.569919006514
3252,"3:5",2016,294,4371,87.5573529411765,111.6,9.14565217391304,85.7060836949194
3252,"3:5",2017,294,4371,83.1458823529412,120.2,10.2836956521739,84.7593317035795
3252,"3:5",2018,294,4371,76.7344117647059,109.1,10.9858695652174,77.8834356555064
3252,"3:5",2019,294,4371,87.4229411764706,173.4,9.58369565217391,92.4651305930083
3252,"3:5",2020,294,4371,85.8114705882353,78.2,9.75652173913043,83.6918195279304
3252,"3:5",2021,294,4371,80,166,7.70978260869565,82.4798466176824
3254,"3:7",2006,4651,662,84.3441176470588,277.4,12.7522875816993,81.607797662623
3254,"3:7",2007,4651,662,76.9411764705882,508.2,13.8980392156863,77.4420168598414
3254,"3:7",2008,4651,662,96.4382352941176,378.2,12.8607843137255,92.1160919699869
3254,"3:7",2009,4651,662,86.935294117647,302.2,13.1980392156863,85.6523212891354
3254,"3:7",2010,4651,662,85.2323529411765,323.9,12.6124183006536,87.8986078054816
3254,"3:7",2011,4651,662,83.2294117647059,279.3,13.0986928104575,82.8178487432857
3254,"3:7",2012,4651,662,77.2264705882353,271.6,12.7947712418301,80.8244796041411
3254,"3:7",2013,4651,662,89.5235294117647,331.2,11.2529411764706,89.7241920800499
3254,"3:7",2014,4651,662,90.6205882352941,442.8,13.5816993464052,87.3559432687801
3254,"3:7",2015,4651,662,92.2176470588235,328.3,12.2666666666667,88.6440866505607
3254,"3:7",2016,4651,662,90.2147058823529,336.7,13.0261437908497,88.845360375706
3254,"3:7",2017,4651,662,86.4117647058823,482.4,13.2588235294118,88.1200074657074
3254,"3:7",2018,4651,662,78.8088235294118,197.4,14.2483660130719,78.3675980777111
3254,"3:7",2019,4651,662,84.6058823529412,329.9,13.743137254902,87.5739011253412
3254,"3:7",2020,4651,662,88.3029411764706,306.8,12.8274509803922,85.8444978366458
3254,"3:7",2021,4651,662,82.1,347.1,12.6934640522876,90.318190361472
3255,"3:7",2006,4651,294,83.1036764705882,277.4,12.8248366013072,78.0516292914099
3255,"3:7",2007,4651,294,75.8567647058823,508.2,13.8078431372549,77.9269797090249
3255,"3:7",2008,4651,294,95.3098529411764,378.2,12.9503267973856,91.0810354874684
3255,"3:7",2009,4651,294,87.9629411764706,302.2,13.3941176470588,86.1366858767946
3255,"3:7",2010,4651,294,81.6160294117647,323.9,12.8241830065359,86.1666192222469
3255,"3:7",2011,4651,294,81.5691176470588,279.3,13.2967320261438,81.6554642328393
3255,"3:7",2012,4651,294,71.9222058823529,271.6,12.7202614379085,76.150387874797
3255,"3:7",2013,4651,294,87.775294117647,331.2,11.2679738562092,87.1255170666222
3255,"3:7",2014,4651,294,91.3283823529412,442.8,13.821568627451,89.444399473147
3255,"3:7",2015,4651,294,90.7814705882353,328.3,12.4078431372549,85.7273456758088
3255,"3:7",2016,4651,294,89.6345588235294,336.7,13.0313725490196,88.4278173337749
3255,"3:7",2017,4651,294,85.3876470588235,482.4,13.4104575163399,83.9530136882004
3255,"3:7",2018,4651,294,74.2407352941176,197.4,14.2751633986928,74.2896022435597
3255,"3:7",2019,4651,294,87.1938235294118,329.9,13.6535947712418,90.986341064004
3255,"3:7",2020,4651,294,87.5469117647059,306.8,13.0065359477124,84.4803017741812
3255,"3:7",2021,4651,294,78.7,347.1,12.5267973856209,88.3262717508298
3256,"3:10",2006,294,4063,81.4220588235294,461,13.8048979591837,78.7527521881709
3256,"3:10",2007,294,4063,72.9205882352941,640.8,13.5559183673469,75.6502199041138
3256,"3:10",2008,294,4063,82.8191176470588,508.4,13.1155102040816,77.5726035510714
3256,"3:10",2009,294,4063,80.2176470588235,384.9,13.7526530612245,77.341512175754
3256,"3:10",2010,294,4063,72.5161764705882,574.4,13.0918367346939,73.0587021417944
3256,"3:10",2011,294,4063,73.114705882353,409.6,13.7342857142857,77.7473272405252
3256,"3:10",2012,294,4063,74.3132352941176,429.4,13.4473469387755,78.9343725660973
3256,"3:10",2013,294,4063,88.9117647058824,474,12.5661224489796,89.719845259096
3256,"3:10",2014,294,4063,85.9102941176471,504.4,14.190612244898,86.1911313275577
3256,"3:10",2015,294,4063,85.3088235294118,492.4,12.6742857142857,84.8994141851613
3256,"3:10",2016,294,4063,85.1073529411765,379.8,13.4375510204082,80.2124158005777
3256,"3:10",2017,294,4063,80.1058823529412,638.1,13.6563265306122,78.0208854806024
3256,"3:10",2018,294,4063,66.2044117647059,245.8,14.6465306122449,66.1983928171798
3256,"3:10",2019,294,4063,82.5029411764706,471.7,14.0759183673469,82.066487145078
3256,"3:10",2020,294,4063,75.6014705882353,383.8,13.6469387755102,77.9628706819832
3256,"3:10",2021,294,4063,78.2,464.5,13.0861224489796,80.8475381234796
3257,"3:5",2006,294,2014,85.1617647058824,167.6,8.11086956521739,86.4966102947192
3257,"3:5",2007,294,2014,74.9776470588235,229.8,10.9608695652174,77.3978356201121
3257,"3:5",2008,294,2014,94.0935294117647,164.5,9.24239130434783,92.867359351067
3257,"3:5",2009,294,2014,85.7094117647059,117.6,10.6326086956522,82.7146602380248
3257,"3:5",2010,294,2014,82.2252941176471,152.7,8.27173913043478,85.3224427833006
3257,"3:5",2011,294,2014,85.1411764705882,78.5,10.4076086956522,84.0820343898382
3257,"3:5",2012,294,2014,77.3570588235294,103.9,10.4184782608696,84.4615244659469
3257,"3:5",2013,294,2014,89.8729411764706,240.9,6.9304347826087,87.9769969723487
3257,"3:5",2014,294,2014,91.0888235294118,176.7,10.6521739130435,83.0011251897831
3257,"3:5",2015,294,2014,94.1047058823529,128.5,8.85326086956522,86.5651801438719
3257,"3:5",2016,294,2014,87.3205882352941,111.6,9.34347826086957,87.0280182964461
3257,"3:5",2017,294,2014,88.7364705882353,120.2,10.1923913043478,86.4660984970327
3257,"3:5",2018,294,2014,77.6523529411765,109.1,10.7445652173913,81.5029240135033
3257,"3:5",2019,294,2014,87.2682352941176,173.4,9.58260869565217,93.2144322653458
3257,"3:5",2020,294,2014,85.4841176470588,78.2,9.51630434782609,84.4888486566887
3257,"3:5",2021,294,2014,78.7,166,7.76086956521739,81.3080264690341
3351,"3:10",2006,2014,4745,64.0970588235294,407.4,13.3571428571429,73.0280496037929
3351,"3:10",2007,2014,4745,64.5305882352941,610.9,13.1722448979592,70.5956169049093
3351,"3:10",2008,2014,4745,78.2641176470588,461.1,12.6020408163265,73.2427648582092
3351,"3:10",2009,2014,4745,73.1976470588235,365.3,12.9689795918367,71.1463678428233
3351,"3:10",2010,2014,4745,66.9311764705882,465.2,12.3257142857143,74.1907767251386
3351,"3:10",2011,2014,4745,72.1647058823529,387,12.9404081632653,72.0736676412427
3351,"3:10",2012,2014,4745,77.6982352941177,408.7,12.5191836734694,74.4339539757381
3351,"3:10",2013,2014,4745,77.6317647058823,406.6,11.9330612244898,80.6989701511756
3351,"3:10",2014,2014,4745,88.465294117647,472,13.669387755102,78.3432671665316
3351,"3:10",2015,2014,4745,81.4988235294118,430.2,12.2375510204082,76.22617067247
3351,"3:10",2016,2014,4745,73.7323529411765,395.1,13.0334693877551,72.1422529042914
3351,"3:10",2017,2014,4745,73.7658823529412,590,12.7938775510204,67.5519441192222
3351,"3:10",2018,2014,4745,61.3994117647059,273,13.9828571428571,61.208867819617
3351,"3:10",2019,2014,4745,67.6329411764706,434.8,13.4171428571429,74.5689534299126
3351,"3:10",2020,2014,4745,67.9664705882353,302.5,13.0297959183673,66.9781125634372
3351,"3:10",2021,2014,4745,70.8,448.3,12.665306122449,73.3467342097196
3352,"3:6",2006,4841,1451,80.2088235294118,236.6,9.30901639344262,86.3380096194083
3352,"3:6",2007,4841,1451,71.9082352941177,205.4,11.9581967213115,78.481872677878
3352,"3:6",2008,4841,1451,87.8076470588235,237.1,10.7401639344262,87.2573959350654
3352,"3:6",2009,4841,1451,84.1070588235294,240,10.8909836065574,86.6527131334088
3352,"3:6",2010,4841,1451,83.3064705882353,164.8,9.40819672131147,84.4418686636726
3352,"3:6",2011,4841,1451,76.1058823529412,148,11.0549180327869,74.6199032264904
3352,"3:6",2012,4841,1451,74.8052941176471,156.3,10.4295081967213,80.7279509159008
3352,"3:6",2013,4841,1451,82.6047058823529,251,8.42704918032787,78.4687801182856
3352,"3:6",2014,4841,1451,90.2041176470588,250.7,11.494262295082,83.259463947131
3352,"3:6",2015,4841,1451,88.0035294117647,206.5,9.7844262295082,88.6413721731492
3352,"3:6",2016,4841,1451,69.6029411764706,310.8,10.8040983606557,73.6249253178956
3352,"3:6",2017,4841,1451,87.8023529411765,252.4,11.0475409836066,85.2092155606142
3352,"3:6",2018,4841,1451,63.8017647058824,144.6,11.6106557377049,68.39676090057
3352,"3:6",2019,4841,1451,89.0011764705882,208.5,11.3409836065574,83.9209812971377
3352,"3:6",2020,4841,1451,82.8005882352941,139,10.8368852459016,73.505915203105
3352,"3:6",2021,4841,1451,79,294.7,10.0819672131148,77.523459545581
3353,"3:7",2006,1981,1975,67.9926470588235,285.8,12.2196078431373,72.8402867041791
3353,"3:7",2007,1981,1975,62.2064705882353,457.3,13.2307189542484,64.842163596863
3353,"3:7",2008,1981,1975,70.5202941176471,355.5,12.5,73.2230022205462
3353,"3:7",2009,1981,1975,75.8341176470588,316.4,12.7032679738562,75.6604366809032
3353,"3:7",2010,1981,1975,68.2479411764706,263.5,12.0947712418301,70.9507212124175
3353,"3:7",2011,1981,1975,64.6617647058823,244,12.662091503268,65.3783390709835
3353,"3:7",2012,1981,1975,71.4755882352941,235.5,12.0790849673203,66.3610460621093
3353,"3:7",2013,1981,1975,79.1894117647059,319.1,10.7679738562092,80.4318288764375
3353,"3:7",2014,1981,1975,84.5032352941176,301.1,13.3718954248366,79.5185959816278
3353,"3:7",2015,1981,1975,81.0170588235294,306,11.6222222222222,75.0965253662253
3353,"3:7",2016,1981,1975,69.0308823529412,339,12.4529411764706,74.0733174891011
3353,"3:7",2017,1981,1975,70.1447058823529,410,12.4267973856209,62.9712575772589
3353,"3:7",2018,1981,1975,51.2585294117647,210.6,13.562091503268,54.4190734982641
3353,"3:7",2019,1981,1975,74.4723529411765,264.5,13.0111111111111,70.3240705901854
3353,"3:7",2020,1981,1975,69.2861764705882,251.7,12.1333333333333,69.006117225721
3353,"3:7",2021,1981,1975,69.1,310,12.0718954248366,73.844394317767
3354,"3:10",2006,2951,4642,66.5742647058823,362.5,13.6048979591837,71.9848322706579
3354,"3:10",2007,2951,4642,62.1826470588235,560.6,13.454693877551,67.8434203040447
3354,"3:10",2008,2951,4642,71.8910294117647,455.2,13.1926530612245,67.438534483699
3354,"3:10",2009,2951,4642,76.5994117647059,367.5,13.5318367346939,72.3088594469301
3354,"3:10",2010,2951,4642,67.2077941176471,440.7,12.834693877551,69.9656881091964
3354,"3:10",2011,2951,4642,67.2161764705882,460.2,13.5175510204082,69.2411958456164
3354,"3:10",2012,2951,4642,70.6245588235294,382.9,13.2624489795918,73.5622991435737
3354,"3:10",2013,2951,4642,79.9329411764706,407.9,12.6608163265306,77.9268429567867
3354,"3:10",2014,2951,4642,87.8413235294118,412.7,14.0787755102041,73.9647509650445
3354,"3:10",2015,2951,4642,81.5497058823529,395.9,12.9236734693878,76.0003543429196
3354,"3:10",2016,2951,4642,77.1580882352941,323,13.7514285714286,71.8252813704465
3354,"3:10",2017,2951,4642,77.3664705882353,622.6,13.5861224489796,74.7813256204454
3354,"3:10",2018,2951,4642,51.8748529411765,188.9,14.6959183673469,51.7461650170998
3354,"3:10",2019,2951,4642,69.1832352941177,395.7,14.4310204081633,76.9733577070879
3354,"3:10",2020,2951,4642,68.7916176470588,392,13.7873469387755,71.0924759355285
3354,"3:10",2021,2951,4642,66.9,354.5,13.2759183673469,76.2387341279752
3355,"3:8",2006,1736,6093,69.8691176470588,407.5,12.9820652173913,74.9897205768656
3355,"3:8",2007,1736,6093,61.0111764705882,505.3,14.0440217391304,65.1237838481565
3355,"3:8",2008,1736,6093,77.0532352941176,363.6,13.2152173913043,77.4191486616151
3355,"3:8",2009,1736,6093,79.495294117647,328.6,13.7288043478261,75.6572015640894
3355,"3:8",2010,1736,6093,71.1373529411765,451.8,13.0282608695652,71.5693129179766
3355,"3:8",2011,1736,6093,67.8794117647059,381.4,13.4288043478261,76.1220307207234
3355,"3:8",2012,1736,6093,70.7214705882353,302,13.2353260869565,78.849384208762
3355,"3:8",2013,1736,6093,80.0635294117647,272.9,12.1798913043478,77.9647718170137
3355,"3:8",2014,1736,6093,87.9055882352941,323.3,13.9260869565217,73.8147952345965
3355,"3:8",2015,1736,6093,83.3476470588235,347.9,13.0739130434783,78.1965951471146
3355,"3:8",2016,1736,6093,77.1897058823529,321.1,13.3739130434783,78.044135367858
3355,"3:8",2017,1736,6093,68.8317647058823,530.1,13.3179347826087,64.0295090643279
3355,"3:8",2018,1736,6093,53.0738235294118,238.7,14.8021739130435,56.3023436791715
3355,"3:8",2019,1736,6093,71.4158823529412,340.2,14.2342391304348,70.1843365655876
3355,"3:8",2020,1736,6093,74.2579411764706,303.8,13.6288043478261,76.519013343614
3355,"3:8",2021,1736,6093,73.3,441.6,12.8347826086957,71.766858459002
3357,"3:10",2006,4275,5014,67.6926470588235,479.7,13.2012244897959,70.6794284230766
3357,"3:10",2007,4275,5014,57.4464705882353,619.8,13.070612244898,68.7267511149677
3357,"3:10",2008,4275,5014,65.8002941176471,538,12.6,67.3221648505158
3357,"3:10",2009,4275,5014,73.9541176470588,449.5,12.9077551020408,68.6396595856805
3357,"3:10",2010,4275,5014,63.3079411764706,494.7,12.2212244897959,71.9447621081438
3357,"3:10",2011,4275,5014,62.4617647058824,479.9,12.8955102040816,69.2107224210674
3357,"3:10",2012,4275,5014,71.6155882352941,350.1,12.5934693877551,68.4631374635103
